epoch,step,tr_TV_reward,tr_acc_ranker,tr_loss_ranker,tr_loss_reward,val_TV_reward,val_acc_ranker,val_loss_ranker,val_loss_reward
14,24499,12.979950423663245,0.6101799011230469,0.36913877725601196,0.6575693117509922,,,,
14,24999,13.371709358607955,0.6168311834335327,0.36542022228240967,0.6598125199158226,,,,
14,25499,14.152869405191097,0.6612885594367981,0.3645344376564026,0.6645583943459615,,,,
14,25999,14.060888177534302,0.6576700210571289,0.3678181767463684,0.6583075779389914,,,,
14,26054,,,,,13.865335892678825,0.6741902232170105,0.3666352927684784,0.6625695655455851
15,26499,13.431098412964669,0.6588430404663086,0.3725593686103821,0.6637935020303334,,,,
15,26999,14.739027831045458,0.6679999828338623,0.3620799779891968,0.6711023109026362,,,,
15,27499,13.55757618381623,0.6557083129882812,0.3693770170211792,0.653477908882294,,,,
15,27791,,,,,13.760689667242097,0.665424108505249,0.3666350245475769,0.6623555363381215
16,27999,13.185623260628962,0.6601555347442627,0.3660135269165039,0.6629975442042293,,,,
16,28499,12.989077679877195,0.6612435579299927,0.36535218358039856,0.6441835997102052,,,,
16,28999,13.739610123922896,0.6633331179618835,0.36552634835243225,0.6627316175764888,,,,
16,29499,13.683634464231474,0.6578434705734253,0.3679956793785095,0.6652353893316421,,,,
16,29528,,,,,13.505039608731307,0.6368787288665771,0.3666350543498993,0.6588265320649652
17,29999,13.418119325306357,0.6695089936256409,0.36699795722961426,0.6630103213621247,,,,
17,30499,14.423936231355132,0.669884204864502,0.3629162311553955,0.6654285422981447,,,,
17,30999,13.58998439584221,0.660929799079895,0.3697122037410736,0.6583546765596213,,,,
17,31265,,,,,13.727045642746637,0.6659449338912964,0.3666350245475769,0.6617220920806172
18,31499,14.417521684486248,0.6596298217773438,0.36787301301956177,0.6651462167262263,,,,
18,31999,13.756055592203044,0.6518640518188477,0.3728178143501282,0.6709267001849555,,,,
18,32499,13.191660327686069,0.6595616936683655,0.365566611289978,0.6633420052134731,,,,
18,32999,14.15994433924832,0.6532981991767883,0.3682062029838562,0.665910475001404,,,,
18,33002,,,,,14.147429256276418,0.7028905153274536,0.3666349947452545,0.6656647338110886
19,33499,13.582365336086408,0.6530874967575073,0.3668516278266907,0.6617669037408799,,,,
19,33999,13.893722170666518,0.6578166484832764,0.3662988245487213,0.6591971137054319,,,,
19,34499,14.304102700052155,0.6613407135009766,0.3667483627796173,0.6616074068782207,,,,
19,34739,,,,,13.762988253353,0.642776370048523,0.3666350245475769,0.661428155349214
20,34999,13.658740833915063,0.6566002368927002,0.36454102396965027,0.661813572066732,,,,
20,35499,14.054598103535605,0.6592791676521301,0.3670802116394043,0.6688312687058062,,,,
20,35999,13.708890998858019,0.6666172742843628,0.3629007637500763,0.6585036167028597,,,,
20,36476,,,,,13.299463640845662,0.6239140033721924,0.3666350245475769,0.6559217808828325
21,36499,13.613645384285086,0.6619433164596558,0.36657893657684326,0.6656823715440463,,,,
21,36999,14.273511264899156,0.6623107194900513,0.3632310628890991,0.6644540478425418,,,,
21,37499,13.263509400906852,0.6606354713439941,0.3670726716518402,0.6491838992296535,,,,
21,37999,13.899365405409679,0.6607402563095093,0.36597195267677307,0.664488453382432,,,,
21,38213,,,,,13.885532918001228,0.6585543751716614,0.3666349947452545,0.6626641231790661
22,38499,13.775848944639517,0.6647582054138184,0.36442098021507263,0.6649158881441442,,,,
22,38999,14.017315630416402,0.6620856523513794,0.3696475028991699,0.660915082141223,,,,
22,39499,13.593142036694957,0.6582483053207397,0.3655862808227539,0.6574368034083118,,,,
22,39950,,,,,13.701415514569312,0.6690315008163452,0.3666350245475769,0.6608554367457666
23,39999,13.433828024502917,0.6691153049468994,0.36185818910598755,0.6504825304671228,,,,
23,40499,13.825979222919873,0.6742223501205444,0.3585917055606842,0.6497177008692377,,,,
23,40999,14.0773077587354,0.6610668897628784,0.3634112477302551,0.6698198836366511,,,,
23,41499,13.479709892569861,0.6681376695632935,0.367877721786499,0.6574007488058229,,,,
23,41687,,,,,14.197486081717397,0.7105212807655334,0.3666349947452545,0.6667009969184652
24,41999,13.725267568138976,0.6603026390075684,0.3672217130661011,0.663358527219651,,,,
24,42499,13.688416812088388,0.6569831371307373,0.3672097623348236,0.6609421364520902,,,,
24,42999,14.358797501556467,0.6646041870117188,0.36695197224617004,0.6692094498738411,,,,
24,43424,,,,,13.775940714752151,0.6782747507095337,0.3666350245475769,0.6624899950571751
25,43499,13.518049803308141,0.677043080329895,0.36735111474990845,0.6506611579871613,,,,
25,43999,13.058642582735818,0.6657607555389404,0.36761319637298584,0.6511130955162212,,,,
25,44499,13.806148614242641,0.6560459136962891,0.36834293603897095,0.6591680964652793,,,,
25,44999,13.884366483635773,0.6591078639030457,0.36530762910842896,0.6616820473375028,,,,
25,45161,,,,,14.209922521080566,0.7142658233642578,0.3666349947452545,0.6666882870013384
