epoch,step,tr_acc,tr_loss,val_acc,val_loss
17,31265,,,64.51862335205078,0.6133876442909241
18,31499,65.52734375,0.6038252711296082,,
18,31999,64.0625,0.61253821849823,,
18,32499,65.234375,0.6050350666046143,,
18,32999,66.2109375,0.5979166030883789,,
18,33002,,,64.55364227294922,0.6134932041168213
19,33499,66.11328125,0.5985965132713318,,
19,33999,66.2109375,0.6021629571914673,,
19,34499,65.8203125,0.5882456302642822,,
19,34739,,,64.60499572753906,0.6161375641822815
20,34999,66.6015625,0.585783839225769,,
20,35499,65.91796875,0.59009850025177,,
20,35999,69.53125,0.5755146145820618,,
20,36476,,,64.65955352783203,0.6186192631721497
21,36499,64.16015625,0.5977383852005005,,
21,36999,64.6484375,0.6054579019546509,,
21,37499,67.578125,0.5719420909881592,,
21,37999,66.69921875,0.5922296047210693,,
21,38213,,,64.5866470336914,0.619103729724884
22,38499,69.3359375,0.5785843133926392,,
22,38999,65.8203125,0.587078869342804,,
22,39499,63.57421875,0.6035279035568237,,
22,39950,,,64.55364227294922,0.6187231540679932
23,39999,68.9453125,0.5889007449150085,,
23,40499,68.1640625,0.5736075639724731,,
23,40999,69.3359375,0.568295419216156,,
23,41499,68.75,0.5792173147201538,,
23,41687,,,64.55213165283203,0.6204226613044739
24,41999,66.11328125,0.5913046598434448,,
24,42499,67.28515625,0.5841500759124756,,
24,42999,65.625,0.5866479873657227,,
24,43424,,,64.4842758178711,0.6210073828697205
25,43499,65.33203125,0.5846860408782959,,
25,43999,68.26171875,0.578240156173706,,
25,44499,69.140625,0.5664212703704834,,
25,44999,66.2109375,0.597222089767456,,
25,45161,,,64.47989654541016,0.6224362254142761
26,45499,68.75,0.5797878503799438,,
26,45999,66.40625,0.5903873443603516,,
26,46499,66.30859375,0.5895977020263672,,
26,46898,,,64.41944885253906,0.6243841648101807
27,46999,67.28515625,0.5786113142967224,,
27,47499,66.69921875,0.5872112512588501,,
27,47999,68.9453125,0.5641815662384033,,
27,48499,67.67578125,0.5806069374084473,,
27,48635,,,64.42466735839844,0.6234490871429443
28,48999,66.69921875,0.5970207452774048,,
28,49499,68.06640625,0.5786946415901184,,
28,49999,70.21484375,0.5422366261482239,,
28,50372,,,64.36557006835938,0.6254436373710632
29,50499,67.28515625,0.5787600874900818,,
29,50999,67.3828125,0.5755017399787903,,
29,51499,67.578125,0.5913416147232056,,
29,51999,66.11328125,0.6110498905181885,,
29,52109,,,64.40076446533203,0.6238698959350586
30,52499,68.45703125,0.5813239812850952,,
30,52999,70.01953125,0.5675655603408813,,
30,53499,68.65234375,0.5603765249252319,,
30,53846,,,64.32734680175781,0.6252250671386719
31,53999,66.6015625,0.5720123052597046,,
31,54499,71.09375,0.5628891587257385,,
31,54999,67.578125,0.5797922611236572,,
31,55499,66.89453125,0.5879578590393066,,
31,55583,,,64.34486389160156,0.6252672076225281
32,55999,68.9453125,0.5599892139434814,,
32,56499,68.65234375,0.5760738849639893,,
32,56999,65.625,0.5879725813865662,,
32,57320,,,64.25933074951172,0.6272355914115906
33,57499,67.48046875,0.5889359712600708,,
33,57999,65.72265625,0.589107096195221,,
33,58499,69.04296875,0.5713933706283569,,
33,58999,67.578125,0.5637810230255127,,
33,59057,,,64.27229309082031,0.6281749606132507
34,59499,66.89453125,0.584868848323822,,
34,59999,66.69921875,0.6053402423858643,,
34,60499,69.53125,0.5661025047302246,,
34,60794,,,64.35580444335938,0.6292757391929626
35,60999,69.140625,0.5683678984642029,,
35,61499,70.01953125,0.5608135461807251,,
35,61999,67.08984375,0.5635120868682861,,
35,62499,68.06640625,0.5720493793487549,,
35,62531,,,64.1778335571289,0.6310864686965942
36,62999,66.015625,0.6001304984092712,,
36,63499,69.53125,0.5624827742576599,,
36,63999,65.91796875,0.5774542093276978,,
36,64268,,,64.18978881835938,0.6319342255592346
37,64499,69.140625,0.5645188689231873,,
37,64999,70.21484375,0.5483657121658325,,
37,65499,67.3828125,0.5699125528335571,,
37,65999,68.359375,0.5756618976593018,,
37,66005,,,64.17901611328125,0.6303310990333557
38,66499,66.2109375,0.5801036953926086,,
38,66999,68.1640625,0.5741598010063171,,
38,67499,68.06640625,0.5610668659210205,,
38,67742,,,64.13910675048828,0.633004367351532
39,67999,68.26171875,0.5840860605239868,,
39,68499,67.3828125,0.5713458061218262,,
39,68999,67.1875,0.5720180869102478,,
39,69479,,,64.1094741821289,0.6328022480010986
