epoch,step,tr_acc,tr_loss,val_acc,val_loss
0,499,56.54296875,0.7411301732063293,,
0,999,60.7421875,0.7060480117797852,,
0,1499,56.8359375,0.7385380268096924,,
0,1736,,,56.11866760253906,0.7590136528015137
1,1999,59.47265625,0.7315688133239746,,
1,2499,59.1796875,0.6994737386703491,,
1,2999,55.76171875,0.7224345207214355,,
1,3473,,,57.3738899230957,0.762287437915802
2,3499,59.47265625,0.7039863467216492,,
2,3999,57.421875,0.7330837845802307,,
2,4499,61.71875,0.7035673260688782,,
2,4999,59.66796875,0.7029796242713928,,
2,5210,,,56.384193420410156,0.7566901445388794
3,5499,59.375,0.7269009351730347,,
3,5999,53.90625,0.7553225159645081,,
3,6499,57.51953125,0.7557717561721802,,
3,6947,,,56.46686553955078,0.7630605697631836
4,6999,61.03515625,0.691278338432312,,
4,7499,60.05859375,0.7130750417709351,,
4,7999,59.86328125,0.6995002031326294,,
4,8499,58.203125,0.7260574102401733,,
4,8684,,,56.37644958496094,0.7557088732719421
5,8999,58.10546875,0.7160491943359375,,
5,9499,57.6171875,0.7386689186096191,,
5,9999,60.9375,0.6956576108932495,,
5,10421,,,56.44059753417969,0.7569448351860046
6,10499,58.984375,0.6941190958023071,,
6,10999,59.47265625,0.7070978879928589,,
6,11499,58.7890625,0.7261559367179871,,
6,11999,58.69140625,0.7429457902908325,,
6,12158,,,56.39261245727539,0.757071316242218
7,12499,58.0078125,0.7044321298599243,,
7,12999,59.1796875,0.7147123217582703,,
7,13499,59.1796875,0.7224484086036682,,
7,13895,,,56.3858757019043,0.7574319243431091
8,13999,57.12890625,0.7687187194824219,,
8,14499,58.30078125,0.737568736076355,,
8,14999,60.05859375,0.714918315410614,,
8,15499,58.3984375,0.7112882137298584,,
8,15632,,,56.43655776977539,0.7557306289672852
9,15999,57.51953125,0.732202410697937,,
9,16499,57.421875,0.7182668447494507,,
9,16999,57.51953125,0.7117710113525391,,
9,17369,,,56.41062927246094,0.7561756372451782
10,17499,57.71484375,0.7255321741104126,,
10,17999,60.05859375,0.6987404823303223,,
10,18499,59.66796875,0.716079592704773,,
10,18999,57.8125,0.7310448884963989,,
10,19106,,,56.39496994018555,0.7566159963607788
11,19499,56.640625,0.7116410732269287,,
11,19999,56.25,0.7313520908355713,,
11,20499,56.4453125,0.7348477840423584,,
11,20843,,,56.459625244140625,0.7549334764480591
12,20999,59.47265625,0.6997864246368408,,
12,21499,61.03515625,0.7204799652099609,,
12,21999,60.15625,0.7051807641983032,,
12,22499,58.88671875,0.724411129951477,,
12,22580,,,56.46871566772461,0.7560287714004517
13,22999,58.984375,0.7291292548179626,,
13,23499,56.8359375,0.7250580787658691,,
13,23999,57.51953125,0.7291187047958374,,
13,24317,,,56.42695999145508,0.7546672224998474
14,24499,55.46875,0.7737908959388733,,
14,24999,55.859375,0.7563859224319458,,
14,25499,58.7890625,0.7260633707046509,,
14,25999,57.71484375,0.7026543617248535,,
14,26054,,,56.59297561645508,0.7536760568618774
15,26499,59.86328125,0.727359414100647,,
15,26999,58.30078125,0.7371158003807068,,
15,27499,59.9609375,0.7047215104103088,,
