epoch,step,tr_acc,tr_loss,val_acc,val_loss
0,499,0.15004634857177734,0.7635579109191895,,
0,999,0.16658788919448853,0.7578656673431396,,
0,1499,0.1619458794593811,0.7463431358337402,,
0,1736,,,0.15319311618804932,0.7602341175079346
1,1999,0.15460538864135742,0.7531204223632812,,
1,2499,0.1289553940296173,0.7790282964706421,,
1,2999,0.1738174855709076,0.7419499754905701,,
1,3473,,,0.15235206484794617,0.7602341175079346
2,3499,0.13819321990013123,0.7644894123077393,,
2,3999,0.13821683824062347,0.7685959339141846,,
2,4499,0.15352411568164825,0.7649386525154114,,
2,4999,0.13803276419639587,0.7755194902420044,,
2,5210,,,0.15078312158584595,0.7602341175079346
3,5499,0.14990700781345367,0.768771767616272,,
3,5999,0.15071621537208557,0.7551491260528564,,
3,6499,0.135024756193161,0.7537287473678589,,
3,6947,,,0.15578129887580872,0.7602341175079346
4,6999,0.13494759798049927,0.7667737603187561,,
4,7499,0.13868233561515808,0.7551229000091553,,
4,7999,0.1254560798406601,0.7758959531784058,,
4,8499,0.16408424079418182,0.7473841905593872,,
4,8684,,,0.15594390034675598,0.7602341175079346
5,8999,0.14318647980690002,0.7678166627883911,,
5,9499,0.1617053896188736,0.7580695748329163,,
5,9999,0.13464786112308502,0.7675074934959412,,
5,10421,,,0.1565650999546051,0.7602341175079346
6,10499,0.12515367567539215,0.772559642791748,,
6,10999,0.15531238913536072,0.7615337371826172,,
6,11499,0.16033774614334106,0.7513266801834106,,
6,11999,0.14783042669296265,0.7612796425819397,,
6,12158,,,0.15689070522785187,0.7602341175079346
7,12499,0.15554910898208618,0.7561469674110413,,
7,12999,0.14735588431358337,0.7558761835098267,,
7,13499,0.1326099932193756,0.7645529508590698,,
7,13895,,,0.15467892587184906,0.7602341175079346
8,13999,0.12185869365930557,0.7606291174888611,,
8,14499,0.13320064544677734,0.7543252110481262,,
8,14999,0.1503073275089264,0.7556946277618408,,
8,15499,0.15425348281860352,0.7550808191299438,,
8,15632,,,0.15595848858356476,0.7602341175079346
9,15999,0.15256118774414062,0.7483671307563782,,
9,16499,0.15245266258716583,0.7629877328872681,,
9,16999,0.15471389889717102,0.7656934261322021,,
9,17369,,,0.1564415693283081,0.7602341175079346
10,17499,0.13661207258701324,0.7554677724838257,,
10,17999,0.14128544926643372,0.7582865953445435,,
10,18499,0.15465232729911804,0.7609123587608337,,
10,18999,0.167131707072258,0.7426478266716003,,
10,19106,,,0.15391509234905243,0.7602341175079346
11,19499,0.14092138409614563,0.7726813554763794,,
11,19999,0.1362694352865219,0.7644394636154175,,
11,20499,0.15908636152744293,0.7531932592391968,,
11,20843,,,0.15350472927093506,0.7602341175079346
12,20999,0.1465584933757782,0.7700141072273254,,
12,21499,0.14057724177837372,0.7620360851287842,,
12,21999,0.16018983721733093,0.7582505941390991,,
12,22499,0.154814213514328,0.7505044937133789,,
12,22580,,,0.1533876210451126,0.7602341175079346
13,22999,0.12894463539123535,0.7581484913825989,,
13,23499,0.13261744379997253,0.7739859819412231,,
13,23999,0.1521492898464203,0.7499788999557495,,
13,24317,,,0.15512976050376892,0.7602341175079346
14,24499,0.19082316756248474,0.7391510605812073,,
14,24999,0.12861748039722443,0.7604091167449951,,
14,25499,0.1421487033367157,0.7711588144302368,,
14,25999,0.13309624791145325,0.7612969279289246,,
14,26054,,,0.1548139601945877,0.7602341175079346
15,26499,0.12884441018104553,0.7599436044692993,,
15,26999,0.14686253666877747,0.7524376511573792,,
15,27499,0.14785046875476837,0.7567360401153564,,
15,27791,,,0.1534833163022995,0.7602341175079346
16,27999,0.13401639461517334,0.7605465650558472,,
16,28499,0.13301090896129608,0.7601896524429321,,
16,28999,0.13858984410762787,0.7567160725593567,,
16,29499,0.15006396174430847,0.7669379711151123,,
16,29528,,,0.154508575797081,0.7602341175079346
17,29999,0.1263824999332428,0.7783468961715698,,
17,30499,0.14051534235477448,0.7521528005599976,,
17,30999,0.1575385183095932,0.7552388906478882,,
17,31265,,,0.15473711490631104,0.7602341175079346
18,31499,0.14962825179100037,0.7538341283798218,,
18,31999,0.14854399859905243,0.7451859712600708,,
18,32499,0.12916496396064758,0.777521014213562,,
18,32999,0.13522785902023315,0.7676128149032593,,
18,33002,,,0.1552053838968277,0.7602341175079346
19,33499,0.15011240541934967,0.7585009932518005,,
19,33999,0.13713084161281586,0.7661527395248413,,
19,34499,0.13056176900863647,0.7449911832809448,,
19,34739,,,0.15553386509418488,0.7602341175079346
20,34999,0.1400032937526703,0.762482762336731,,
20,35499,0.13335338234901428,0.7656620144844055,,
20,35999,0.164886474609375,0.7598984241485596,,
20,36476,,,0.15382958948612213,0.7602341175079346
21,36499,0.14138111472129822,0.749482274055481,,
21,36999,0.15809296071529388,0.7619159817695618,,
21,37499,0.12194202095270157,0.7701127529144287,,
21,37999,0.13118836283683777,0.7822381854057312,,
21,38213,,,0.15588699281215668,0.7602341175079346
22,38499,0.16480322182178497,0.7667046785354614,,
22,38999,0.16352325677871704,0.7495437860488892,,
22,39499,0.1662324070930481,0.7517174482345581,,
22,39950,,,0.15538714826107025,0.7602341175079346
23,39999,0.15169689059257507,0.757412314414978,,
23,40499,0.13968083262443542,0.7668308019638062,,
23,40999,0.16059832274913788,0.7489985227584839,,
23,41499,0.13301970064640045,0.7455343008041382,,
23,41687,,,0.1552419513463974,0.7602341175079346
24,41999,0.15113870799541473,0.7387670278549194,,
24,42499,0.13980694115161896,0.7629827857017517,,
24,42999,0.12839272618293762,0.7595423460006714,,
24,43424,,,0.15155813097953796,0.7602341175079346
