epoch,step,tr_TV_reward,tr_acc_ranker,tr_loss_ranker,tr_loss_reward,val_TV_reward,val_acc_ranker,val_loss_ranker,val_loss_reward
16,27999,12.322505438449628,0.6593917608261108,0.3652695119380951,0.6514982559007372,,,,
16,28499,11.9962584268187,0.6571882963180542,0.368106484413147,0.6318647750253787,,,,
16,28999,12.5459153642871,0.6624330282211304,0.36481422185897827,0.6455045010589131,,,,
16,29499,12.170547144180276,0.6650159358978271,0.36010509729385376,0.644461956993195,,,,
16,29528,,,,,16.290058908671035,0.5594441294670105,0.5066426992416382,0.6862355135216999
17,29999,11.649971706829497,0.6489405632019043,0.3753453493118286,0.6410100887058262,,,,
17,30499,13.250691965342515,0.6500320434570312,0.37472012639045715,0.6509591308069669,,,,
17,30999,12.20689712159503,0.6448196172714233,0.3808567523956299,0.6398389396100709,,,,
17,31265,,,,,15.832011281378223,0.7564481496810913,0.3669861853122711,0.6822835287189765
18,31499,12.24852096546272,0.6602356433868408,0.36656761169433594,0.64064052350733,,,,
18,31999,11.912178682343743,0.6545059680938721,0.3742426037788391,0.6477881848675497,,,,
18,32499,11.390381617831647,0.6606591939926147,0.36837735772132874,0.6439324515628628,,,,
18,32999,12.293946297787134,0.6604727506637573,0.369343638420105,0.644354317050938,,,,
18,33002,,,,,15.839946019145922,0.7240800261497498,0.36585110425949097,0.6823680953369475
19,33499,12.345398666983712,0.6648702025413513,0.36148878931999207,0.6458444487991741,,,,
19,33999,12.163004921885838,0.6600981950759888,0.3670315146446228,0.63874895020878,,,,
19,34499,12.84013259787147,0.6651163101196289,0.3616013526916504,0.6437758553291957,,,,
19,34739,,,,,15.84288305128522,0.6905378103256226,0.3662894666194916,0.6823954050139637
20,34999,12.117894005261725,0.6581219434738159,0.3716317415237427,0.6440058540169414,,,,
20,35499,12.330624338772669,0.6580750942230225,0.3720189929008484,0.6454739684355096,,,,
20,35999,12.333944063695803,0.6681790947914124,0.35557660460472107,0.644328372750404,,,,
20,36476,,,,,15.827079298616304,0.7242788672447205,0.36687469482421875,0.6822264382580739
21,36499,11.968868176058042,0.6592511534690857,0.3684121072292328,0.6482383202004163,,,,
21,36999,12.71061592392024,0.6639328598976135,0.3631627559661865,0.646529356661041,,,,
21,37499,12.43635749873099,0.6565041542053223,0.36908459663391113,0.6382146607851065,,,,
21,37999,11.908136805114314,0.663354754447937,0.3623883128166199,0.6397578053474204,,,,
21,38213,,,,,15.826741330183886,0.7643265128135681,0.3684209883213043,0.6822281136976301
22,38499,12.235884280684767,0.6554191708564758,0.3697229027748108,0.6443415356522924,,,,
22,38999,12.174254069144343,0.6588342189788818,0.36915019154548645,0.6400067152683329,,,,
22,39499,12.096553063564665,0.664259672164917,0.3647525906562805,0.6386301068557629,,,,
22,39950,,,,,15.824689389279254,0.7845515608787537,0.3691551387310028,0.6822105082773863
23,39999,12.110566891847652,0.6692193746566772,0.3588235080242157,0.6352948508275933,,,,
23,40499,12.249158492432738,0.6689687371253967,0.35669469833374023,0.6298044671975473,,,,
23,40999,12.757145350688175,0.6618702411651611,0.3656976819038391,0.6511567069375812,,,,
23,41499,11.995937872967172,0.6565992832183838,0.3712806701660156,0.6404027844124771,,,,
23,41687,,,,,15.829130761847402,0.7419443130493164,0.3678410053253174,0.6822477001388129
24,41999,11.652215783671195,0.6512821912765503,0.37560299038887024,0.6360866627713057,,,,
24,42499,12.510614604238867,0.655429482460022,0.37266090512275696,0.6441282532202395,,,,
24,42999,12.663516267438071,0.6622430086135864,0.3652184009552002,0.6480041662377239,,,,
24,43424,,,,,15.837857846349477,0.7176581025123596,0.3669774532318115,0.6823408610517507
25,43499,12.341533520590637,0.6643698215484619,0.36428993940353394,0.6378266730017457,,,,
25,43999,12.047648267373642,0.6647063493728638,0.3614911139011383,0.6409825733975718,,,,
25,44499,12.040426649211383,0.6589455604553223,0.3668420910835266,0.639489180970001,,,,
25,44999,12.248125469769636,0.6688780188560486,0.3604164123535156,0.645909173601671,,,,
25,45161,,,,,15.842673866464498,0.683487594127655,0.3669207990169525,0.6823914534620911
